Date,Close,Open,High,Low,Volume,Change
09-02-2011,5253.55,5293.05,5339.45,5225.65,246.53M,-1.11%
08-02-2011,5312.55,5432.35,5432.35,5303.40,155.60M,-1.55%
07-02-2011,5396.00,5430.15,5440.35,5376.95,150.45M,0.00%
04-02-2011,5395.75,5519.90,5556.30,5369.05,187.82M,-2.37%
03-02-2011,5526.75,5430.45,5532.65,5418.00,154.23M,+1.74%
02-02-2011,5432.00,5469.55,5490.60,5415.65,172.20M,+0.27%
01-02-2011,5417.20,5537.30,5539.15,5402.00,171.23M,-1.61%
31-01-2011,5505.90,5452.55,5526.85,5416.65,177.85M,-0.11%
28-01-2011,5512.15,5614.00,5614.40,5459.55,173.11M,-1.64%
27-01-2011,5604.30,5725.30,5726.10,5594.95,201.50M,-1.46%
25-01-2011,5687.40,5763.30,5801.55,5680.65,126.13M,-0.97%
24-01-2011,5743.25,5717.10,5756.00,5697.75,108.83M,+0.82%
21-01-2011,5696.50,5692.05,5717.55,5674.50,119.99M,-0.26%
20-01-2011,5711.60,5656.00,5729.45,5634.50,130.50M,+0.36%
19-01-2011,5691.05,5737.35,5747.65,5662.55,146.72M,-0.58%
18-01-2011,5724.05,5682.55,5730.50,5671.25,141.01M,+1.23%
17-01-2011,5654.75,5648.80,5696.15,5624.15,148.50M,0.00%
14-01-2011,5654.55,5752.10,5833.65,5639.65,174.57M,-1.69%
13-01-2011,5751.90,5850.75,5857.75,5736.70,175.35M,-1.90%
12-01-2011,5863.25,5800.05,5874.20,5711.30,188.12M,+1.90%
11-01-2011,5754.10,5767.95,5842.60,5698.20,161.26M,-0.15%
10-01-2011,5762.85,5901.30,5907.25,5740.95,156.95M,-2.40%
07-01-2011,5904.60,6030.90,6051.20,5883.60,171.81M,-2.38%
06-01-2011,6048.25,6107.00,6116.15,6022.30,152.34M,-0.52%
05-01-2011,6079.80,6141.35,6141.35,6062.35,139.61M,-1.08%
04-01-2011,6146.35,6172.75,6181.05,6124.40,181.73M,-0.18%
03-01-2011,6157.60,6177.45,6178.55,6147.20,96.03M,+0.38%
31-12-2010,6134.50,6105.10,6147.30,6103.55,113.76M,+0.54%
30-12-2010,6101.85,6062.35,6106.40,6062.35,194.35M,+0.68%
29-12-2010,6060.35,6005.15,6067.55,6002.85,93.00M,+1.07%
28-12-2010,5996.00,6005.35,6010.90,5982.25,90.72M,-0.04%
27-12-2010,5998.10,6013.30,6045.75,5991.10,95.96M,-0.22%
24-12-2010,6011.60,5940.25,6017.35,5940.25,123.58M,+0.53%
23-12-2010,5980.00,6005.90,6006.45,5964.60,85.46M,-0.07%
22-12-2010,5984.40,6019.00,6023.80,5958.00,118.82M,-0.27%
21-12-2010,6000.65,5960.40,6007.45,5960.05,126.54M,+0.90%
20-12-2010,5947.05,5926.85,5985.00,5900.25,121.82M,-0.03%
16-12-2010,5948.75,5910.55,5956.15,5855.05,149.83M,+0.96%
15-12-2010,5892.30,5931.15,5942.75,5865.80,126.32M,-0.87%
14-12-2010,5944.10,5928.70,5953.95,5888.75,125.30M,+0.62%
13-12-2010,5907.65,5882.65,5913.80,5795.90,138.23M,+0.86%
10-12-2010,5857.35,5761.00,5865.50,5721.15,167.49M,+1.58%
09-12-2010,5766.50,5924.25,5927.30,5742.30,169.51M,-2.32%
08-12-2010,5903.70,5954.40,5960.00,5878.60,122.57M,-1.22%
07-12-2010,5976.55,5995.05,6001.00,5939.70,145.41M,-0.26%
06-12-2010,5992.25,6033.65,6069.45,5981.70,145.32M,-0.01%
03-12-2010,5992.80,6013.35,6025.40,5964.25,165.38M,-0.31%
02-12-2010,6011.70,6023.05,6029.50,5980.60,197.38M,+0.85%
01-12-2010,5960.90,5871.00,5971.00,5865.55,173.36M,+1.67%
30-11-2010,5862.70,5811.60,5892.25,5768.35,217.96M,+0.56%
29-11-2010,5830.00,5789.95,5843.15,5754.70,155.07M,+1.36%
26-11-2010,5751.95,5828.55,5838.50,5690.35,287.20M,-0.82%
25-11-2010,5799.75,5883.95,5907.10,5780.35,371.67M,-1.13%
24-11-2010,5865.75,5946.80,5976.65,5833.60,125.85M,-1.16%
23-11-2010,5934.75,5971.55,5973.35,5824.95,158.87M,-1.25%
22-11-2010,6010.00,5920.90,6020.25,5905.15,123.42M,+2.03%
19-11-2010,5890.30,6011.30,6013.25,5863.95,150.74M,-1.81%
18-11-2010,5998.80,6075.95,6076.20,5906.75,190.22M,+0.17%
16-11-2010,5988.70,6143.45,6144.05,5970.60,139.19M,-2.17%
15-11-2010,6121.60,6079.90,6128.75,6039.40,124.27M,+0.82%
12-11-2010,6071.65,6182.30,6202.50,6056.75,155.20M,-1.98%
11-11-2010,6194.25,6286.35,6296.55,6179.50,169.30M,-1.30%
10-11-2010,6275.70,6303.20,6307.65,6269.25,125.61M,-0.41%
09-11-2010,6301.55,6281.00,6310.90,6243.55,139.82M,+0.45%
08-11-2010,6273.20,6335.25,6335.90,6265.35,153.93M,-0.62%
05-11-2010,6312.45,6321.85,6338.50,6303.10,27.18M,+0.49%
04-11-2010,6281.80,6209.60,6290.15,6199.35,125.03M,+1.97%
03-11-2010,6160.50,6150.60,6182.50,6146.80,111.32M,+0.68%
02-11-2010,6119.00,6127.55,6138.10,6094.40,122.09M,+0.02%
01-11-2010,6117.55,6092.30,6132.40,6084.75,128.91M,+1.66%
29-10-2010,6017.70,6021.15,6032.65,5937.10,137.88M,+0.50%
28-10-2010,5987.70,6039.95,6071.10,5968.10,228.79M,-0.41%
27-10-2010,6012.65,6075.45,6075.95,5987.55,116.71M,-1.14%
26-10-2010,6082.00,6116.30,6120.25,6074.65,113.45M,-0.39%
25-10-2010,6105.80,6101.25,6151.30,6094.60,123.12M,+0.66%
22-10-2010,6066.05,6113.40,6121.10,6041.35,109.38M,-0.58%
21-10-2010,6101.50,6008.90,6113.50,5984.90,123.10M,+2.00%
20-10-2010,5982.10,6002.95,6038.10,5966.75,105.11M,-0.75%
19-10-2010,6027.30,6114.45,6127.05,6008.15,130.46M,-0.80%
18-10-2010,6075.95,6112.75,6115.10,5985.10,138.75M,+0.22%
15-10-2010,6062.65,6175.90,6200.60,6050.35,111.06M,-1.86%
14-10-2010,6177.35,6234.30,6284.10,6157.90,128.49M,-0.91%
13-10-2010,6233.90,6091.45,6240.25,6089.75,148.66M,+2.35%
12-10-2010,6090.90,6135.95,6144.95,6057.95,109.94M,-0.73%
11-10-2010,6135.85,6105.95,6187.75,6105.95,115.78M,+0.53%
08-10-2010,6103.45,6121.40,6148.60,6067.00,134.64M,-0.28%
07-10-2010,6120.30,6186.85,6199.45,6107.50,168.88M,-1.07%
06-10-2010,6186.45,6150.95,6223.40,6148.60,152.50M,+0.66%
05-10-2010,6145.80,6159.45,6188.35,6118.05,145.24M,-0.22%
04-10-2010,6159.45,6144.70,6222.10,6144.70,184.60M,+0.26%
01-10-2010,6143.40,6030.30,6153.10,6030.30,179.17M,+1.88%
30-09-2010,6029.95,5991.35,6048.45,5963.60,217.77M,+0.65%
29-09-2010,5991.30,6029.15,6071.55,5979.65,183.15M,-0.63%
28-09-2010,6029.50,6036.05,6049.80,5991.30,170.65M,-0.10%
27-09-2010,6035.65,6018.30,6073.50,6018.30,166.77M,+0.29%
24-09-2010,6018.30,5959.45,6029.10,5951.20,176.46M,+0.99%
23-09-2010,5959.55,5991.05,6006.80,5932.40,135.58M,-0.52%
22-09-2010,5991.00,6008.40,6037.40,5946.45,170.15M,-0.30%
21-09-2010,6009.05,5980.50,6032.80,5961.85,200.95M,+0.48%
20-09-2010,5980.45,5885.05,5989.50,5885.05,193.48M,+1.62%
17-09-2010,5884.95,5828.70,5898.40,5828.70,211.38M,+0.97%
16-09-2010,5828.70,5861.10,5901.65,5815.80,192.47M,-0.55%
15-09-2010,5860.95,5795.25,5869.45,5792.20,187.21M,+1.13%
14-09-2010,5795.55,5760.30,5838.45,5760.30,188.43M,+0.62%
13-09-2010,5760.00,5639.20,5770.60,5639.20,152.80M,+2.13%
09-09-2010,5640.05,5608.30,5647.45,5608.10,138.06M,+0.57%
08-09-2010,5607.85,5604.25,5625.30,5567.75,135.33M,+0.07%
07-09-2010,5604.00,5575.90,5625.50,5571.65,177.48M,+0.49%
06-09-2010,5576.95,5479.55,5589.40,5479.55,158.94M,+1.78%
03-09-2010,5479.40,5486.30,5510.40,5473.65,146.81M,-0.12%
02-09-2010,5486.15,5471.90,5513.95,5471.85,159.67M,+0.26%
01-09-2010,5471.85,5403.05,5478.60,5403.05,144.23M,+1.29%
31-08-2010,5402.40,5413.55,5413.90,5348.90,157.13M,-0.24%
30-08-2010,5415.45,5408.90,5469.00,5390.35,113.84M,+0.12%
27-08-2010,5408.70,5489.60,5495.20,5391.95,142.33M,-1.26%
26-08-2010,5477.90,5462.10,5486.55,5454.70,186.38M,+0.28%
25-08-2010,5462.35,5505.30,5506.15,5452.55,157.76M,-0.78%
24-08-2010,5505.10,5541.10,5547.25,5488.45,139.15M,-0.69%
23-08-2010,5543.50,5531.15,5549.80,5519.40,118.74M,+0.23%
20-08-2010,5530.65,5540.80,5546.60,5513.35,144.07M,-0.17%
19-08-2010,5540.20,5478.25,5544.70,5478.10,167.74M,+1.11%
18-08-2010,5479.15,5416.25,5487.95,5416.25,154.25M,+1.20%
17-08-2010,5414.15,5422.15,5443.55,5408.80,138.28M,-0.08%
16-08-2010,5418.30,5452.10,5465.25,5397.40,189.45M,-0.62%
13-08-2010,5452.10,5420.65,5476.50,5415.50,154.91M,+0.66%
12-08-2010,5416.45,5418.70,5431.10,5372.45,172.04M,-0.08%
11-08-2010,5420.60,5460.70,5474.60,5412.00,174.63M,-0.73%
10-08-2010,5460.70,5486.80,5491.45,5445.35,164.22M,-0.46%
09-08-2010,5486.15,5439.80,5492.30,5433.25,137.00M,+0.86%
06-08-2010,5439.25,5448.25,5471.90,5431.35,116.67M,-0.14%
05-08-2010,5447.10,5470.15,5487.15,5443.10,129.64M,-0.38%
04-08-2010,5467.85,5441.35,5481.90,5428.40,120.78M,+0.52%
03-08-2010,5439.55,5432.50,5459.20,5426.40,130.73M,+0.15%
02-08-2010,5431.65,5369.55,5438.85,5351.30,104.23M,+1.19%
30-07-2010,5367.60,5408.40,5413.25,5349.20,131.80M,-0.76%
29-07-2010,5408.90,5397.85,5415.85,5381.55,162.31M,+0.21%
28-07-2010,5397.55,5436.10,5447.85,5386.25,146.94M,-0.61%
27-07-2010,5430.60,5420.20,5450.95,5407.20,155.31M,+0.22%
26-07-2010,5418.60,5446.55,5466.25,5409.20,147.33M,-0.56%
23-07-2010,5449.10,5441.90,5477.50,5435.15,165.93M,+0.13%
22-07-2010,5441.95,5399.15,5447.15,5372.20,156.00M,+0.79%
21-07-2010,5399.35,5368.85,5409.10,5368.85,122.86M,+0.58%
20-07-2010,5368.00,5387.00,5416.45,5353.60,121.63M,-0.34%
19-07-2010,5386.45,5392.70,5409.10,5361.50,116.59M,-0.14%
16-07-2010,5393.90,5376.65,5401.35,5374.40,143.22M,+0.28%
15-07-2010,5378.75,5387.10,5399.20,5360.60,155.12M,-0.14%
14-07-2010,5386.15,5402.00,5453.45,5371.70,211.04M,-0.27%
13-07-2010,5400.65,5370.20,5406.20,5357.85,226.05M,+0.33%
12-07-2010,5383.00,5352.25,5402.70,5351.60,189.50M,+0.57%
09-07-2010,5352.45,5297.20,5359.05,5297.20,216.66M,+1.05%
08-07-2010,5296.85,5242.00,5320.50,5242.00,127.30M,+1.06%
07-07-2010,5241.10,5293.10,5296.75,5233.45,132.39M,-0.91%
06-07-2010,5289.05,5236.10,5297.45,5231.50,115.51M,+1.02%
05-07-2010,5235.90,5237.00,5252.75,5225.85,100.62M,-0.02%
02-07-2010,5237.10,5251.25,5277.25,5225.60,149.98M,-0.27%
01-07-2010,5251.40,5312.05,5312.55,5232.10,141.43M,-1.15%
30-06-2010,5312.50,5254.25,5320.35,5210.00,183.72M,+1.07%
29-06-2010,5256.15,5333.55,5334.15,5235.80,158.72M,-1.45%
28-06-2010,5333.50,5271.10,5339.45,5270.75,154.14M,+1.22%
25-06-2010,5269.05,5320.50,5320.50,5259.90,164.97M,-0.97%
24-06-2010,5320.60,5323.25,5348.30,5284.55,218.79M,-0.05%
23-06-2010,5323.15,5316.15,5333.30,5288.15,150.16M,+0.12%
22-06-2010,5316.55,5353.95,5354.35,5311.05,162.04M,-0.69%
21-06-2010,5353.30,5266.50,5366.75,5266.50,186.20M,+1.72%
18-06-2010,5262.60,5274.95,5302.30,5245.50,205.20M,-0.23%
17-06-2010,5274.85,5233.65,5285.55,5206.55,189.95M,+0.79%
16-06-2010,5233.35,5225.05,5255.65,5214.90,203.73M,+0.21%
15-06-2010,5222.35,5201.30,5231.45,5171.05,218.93M,+0.47%
14-06-2010,5197.70,5120.15,5201.25,5120.15,158.83M,+1.53%
11-06-2010,5119.35,5078.75,5139.05,5078.75,198.34M,+0.80%
10-06-2010,5078.60,4999.60,5085.20,4997.60,176.85M,+1.57%
09-06-2010,5000.30,4985.05,5050.60,4980.10,199.91M,+0.26%
08-06-2010,4987.10,5036.70,5071.35,4967.30,180.66M,-0.93%
07-06-2010,5034.00,5132.95,5132.95,5004.25,175.61M,-1.98%
04-06-2010,5135.50,5112.60,5147.90,5091.60,174.56M,+0.49%
03-06-2010,5110.50,5020.15,5125.70,5020.15,174.61M,+1.81%
02-06-2010,5019.85,4970.75,5031.20,4967.05,217.93M,+1.00%
01-06-2010,4970.20,5086.25,5086.95,4961.05,183.23M,-2.28%
31-05-2010,5086.30,5076.10,5097.60,5038.55,179.56M,+0.39%
28-05-2010,5066.55,5005.60,5077.25,5005.60,188.07M,+1.27%
27-05-2010,5003.10,4915.15,5016.60,4897.60,238.53M,+1.74%
26-05-2010,4917.40,4807.30,4925.45,4807.30,221.98M,+2.30%
25-05-2010,4806.75,4945.30,4946.60,4786.45,198.19M,-2.78%
24-05-2010,4943.95,4944.30,5029.55,4923.45,184.42M,+0.26%
21-05-2010,4931.15,4946.70,4946.70,4842.30,230.48M,-0.33%
20-05-2010,4947.60,4924.30,4980.25,4924.30,197.30M,+0.57%
19-05-2010,4919.65,5065.10,5065.10,4908.15,212.95M,-2.89%
18-05-2010,5066.20,5059.55,5105.20,5024.25,137.03M,+0.12%
17-05-2010,5059.90,5093.90,5094.55,4966.25,169.31M,-0.66%
14-05-2010,5093.50,5180.55,5192.75,5070.95,144.38M,-1.65%
13-05-2010,5178.90,5157.55,5212.70,5147.95,179.38M,+0.43%
12-05-2010,5156.65,5133.75,5172.85,5098.80,187.11M,+0.40%
11-05-2010,5136.15,5189.75,5206.70,5126.50,168.75M,-1.11%
10-05-2010,5193.60,5026.60,5203.30,5026.60,191.63M,+3.50%
07-05-2010,5018.05,5072.30,5085.65,4984.60,233.35M,-1.43%
06-05-2010,5090.85,5124.40,5124.90,5037.75,192.11M,-0.66%
05-05-2010,5124.90,5148.35,5148.35,5056.50,207.68M,-0.46%
04-05-2010,5148.50,5223.90,5250.15,5134.85,145.54M,-1.42%
03-05-2010,5222.75,5278.40,5278.70,5210.05,111.45M,-1.05%
30-04-2010,5278.00,5254.20,5294.80,5254.20,152.50M,+0.45%
29-04-2010,5254.15,5215.25,5264.75,5214.80,171.68M,+0.74%
28-04-2010,5215.45,5308.20,5308.25,5202.45,178.64M,-1.75%
27-04-2010,5308.35,5322.10,5330.55,5301.40,144.43M,-0.26%
26-04-2010,5322.45,5299.35,5342.35,5299.35,127.02M,+0.35%
23-04-2010,5304.10,5269.65,5311.05,5269.65,154.12M,+0.66%
22-04-2010,5269.35,5248.60,5331.80,5221.10,180.29M,+0.47%
21-04-2010,5244.90,5230.30,5266.30,5230.30,196.90M,+0.28%
20-04-2010,5230.10,5208.30,5257.25,5208.30,199.48M,+0.51%
19-04-2010,5203.65,5279.05,5279.05,5160.90,155.32M,-1.12%
16-04-2010,5262.60,5273.40,5283.05,5237.55,151.01M,-0.21%
15-04-2010,5273.60,5323.30,5373.15,5265.30,195.01M,-0.93%
13-04-2010,5322.95,5340.85,5356.50,5301.70,126.58M,-0.31%
12-04-2010,5339.70,5354.15,5382.15,5324.90,134.90M,-0.41%
09-04-2010,5361.75,5302.40,5377.45,5302.25,154.50M,+1.08%
08-04-2010,5304.45,5376.30,5383.65,5290.25,156.58M,-1.31%
07-04-2010,5374.65,5365.70,5399.65,5345.05,166.79M,+0.16%
06-04-2010,5366.00,5369.65,5388.65,5351.70,147.05M,-0.04%
05-04-2010,5368.40,5291.40,5377.55,5291.40,132.42M,+1.47%
01-04-2010,5290.50,5249.20,5298.60,5249.20,127.77M,+0.79%
31-03-2010,5249.10,5260.40,5293.90,5235.15,147.62M,-0.25%
30-03-2010,5262.45,5302.95,5325.00,5251.35,133.48M,-0.76%
29-03-2010,5302.85,5283.90,5329.55,5242.15,132.19M,+0.39%
26-03-2010,5282.00,5260.55,5293.75,5260.55,140.97M,+0.41%
25-03-2010,5260.40,5225.30,5267.30,5202.95,207.84M,+0.67%
23-03-2010,5225.30,5205.85,5243.60,5193.40,146.48M,+0.39%
22-03-2010,5205.20,5260.95,5260.95,5187.05,130.04M,-1.09%
19-03-2010,5262.80,5246.80,5269.95,5237.10,136.87M,+0.32%
18-03-2010,5245.90,5232.55,5255.65,5214.40,160.34M,+0.27%
17-03-2010,5231.90,5198.45,5260.50,5177.15,169.77M,+0.65%
16-03-2010,5198.10,5128.95,5209.25,5125.70,120.69M,+1.35%
15-03-2010,5128.90,5134.45,5151.05,5101.20,134.88M,-0.16%
12-03-2010,5137.00,5131.80,5158.10,5122.10,152.56M,+0.07%
11-03-2010,5133.40,5116.35,5152.60,5102.10,155.70M,+0.34%
10-03-2010,5116.25,5101.60,5137.40,5092.05,167.18M,+0.29%
09-03-2010,5101.50,5121.05,5131.80,5094.35,158.74M,-0.44%
08-03-2010,5124.00,5092.15,5147.10,5092.15,188.57M,+0.69%
05-03-2010,5088.70,5080.55,5118.65,5068.05,209.60M,+0.17%
04-03-2010,5080.25,5096.95,5096.95,5049.00,205.10M,-0.15%
03-03-2010,5088.10,5015.80,5093.25,5015.10,191.79M,+1.42%
02-03-2010,5017.00,4935.60,5029.45,4935.35,233.13M,+1.92%
26-02-2010,4922.30,4858.50,4992.00,4858.45,341.14M,+1.29%
25-02-2010,4859.75,4859.00,4880.15,4835.60,179.44M,+0.02%
24-02-2010,4858.60,4869.55,4880.55,4834.65,141.21M,-0.24%
23-02-2010,4870.05,4856.60,4884.10,4833.15,129.23M,+0.28%
22-02-2010,4856.40,4849.35,4912.05,4845.90,149.36M,+0.24%
19-02-2010,4844.90,4887.30,4887.30,4805.55,194.31M,-0.88%
18-02-2010,4887.75,4915.10,4922.05,4873.70,193.51M,-0.53%
17-02-2010,4914.00,4858.65,4929.70,4857.60,176.50M,+1.20%
16-02-2010,4855.75,4801.80,4880.00,4791.35,156.01M,+1.12%
15-02-2010,4801.95,4827.90,4845.60,4783.90,153.76M,-0.52%
11-02-2010,4826.85,4757.25,4843.80,4757.25,142.64M,+1.46%
10-02-2010,4757.20,4793.00,4826.85,4748.10,185.05M,-0.74%
09-02-2010,4792.65,4760.55,4810.40,4739.35,175.45M,+0.68%
08-02-2010,4760.40,4755.35,4799.05,4675.40,205.36M,+0.07%
06-02-2010,4757.25,4712.75,4768.15,4712.75,22.09M,+0.82%
05-02-2010,4718.65,4819.65,4827.00,4692.35,222.36M,-2.61%
04-02-2010,4845.35,4931.30,4931.30,4832.35,167.82M,-1.75%
03-02-2010,4931.85,4831.00,4949.15,4831.00,163.10M,+2.11%
02-02-2010,4830.10,4907.85,4951.15,4814.10,235.09M,-1.42%
01-02-2010,4899.70,4882.05,4918.80,4827.15,226.82M,+0.36%
29-01-2010,4882.05,4866.15,4893.70,4766.00,265.19M,+0.30%
28-01-2010,4867.25,4863.00,4929.90,4824.95,275.87M,+0.29%
27-01-2010,4853.10,5008.50,5008.50,4833.05,274.77M,-3.09%
25-01-2010,5007.90,5034.55,5035.70,4983.05,166.40M,-0.56%
22-01-2010,5036.00,5094.15,5094.15,4954.85,270.25M,-1.14%
21-01-2010,5094.15,5220.20,5220.35,5085.45,190.01M,-2.44%
20-01-2010,5221.70,5226.10,5256.70,5201.40,167.87M,-0.08%
19-01-2010,5225.65,5274.20,5287.80,5218.65,141.42M,-0.93%
18-01-2010,5274.85,5253.65,5292.50,5228.95,153.69M,+0.43%
15-01-2010,5252.20,5259.90,5279.85,5242.45,167.24M,-0.15%
14-01-2010,5259.90,5234.50,5272.85,5232.50,171.28M,+0.50%
13-01-2010,5233.95,5212.60,5239.20,5169.55,200.78M,+0.45%
12-01-2010,5210.40,5251.10,5300.50,5200.95,206.75M,-0.74%
11-01-2010,5249.40,5263.80,5287.20,5227.80,238.01M,+0.09%
08-01-2010,5244.75,5264.25,5276.75,5234.70,201.91M,-0.35%
07-01-2010,5263.10,5281.80,5302.55,5244.75,181.25M,-0.35%
06-01-2010,5281.80,5278.15,5310.85,5260.05,216.15M,+0.07%
05-01-2010,5277.90,5277.15,5288.35,5242.40,240.84M,+0.87%
04-01-2010,5232.20,5200.90,5238.45,5167.10,148.65M,+0.60%
31-12-2009,5201.05,5171.20,5221.85,5168.75,188.09M,+0.61%
30-12-2009,5169.45,5188.75,5197.05,5160.10,147.55M,-0.36%
29-12-2009,5187.95,5180.75,5214.60,5175.85,160.53M,+0.18%
24-12-2009,5178.40,5144.80,5197.90,5129.05,202.18M,+0.66%
23-12-2009,5144.60,4990.05,5150.60,4990.05,250.73M,+3.18%
22-12-2009,4985.85,4953.35,4997.30,4953.35,164.38M,+0.67%
21-12-2009,4952.60,4983.65,4997.85,4943.95,168.16M,-0.70%
18-12-2009,4987.70,5042.00,5043.40,4979.05,199.33M,-1.07%
17-12-2009,5041.75,5046.65,5064.20,5013.15,219.46M,-0.01%
16-12-2009,5042.05,5032.95,5067.25,5001.80,202.11M,+0.18%
15-12-2009,5033.05,5105.75,5129.45,5018.25,198.96M,-1.42%
14-12-2009,5105.70,5117.45,5156.70,5090.15,171.68M,-0.23%
11-12-2009,5117.30,5136.05,5182.55,5088.40,207.03M,-0.34%
10-12-2009,5134.65,5112.40,5146.45,5084.65,212.78M,+0.44%
09-12-2009,5112.00,5147.65,5147.65,5090.60,240.04M,-0.70%
08-12-2009,5147.95,5068.55,5152.55,5058.90,222.74M,+1.60%
07-12-2009,5066.70,5108.85,5131.30,5051.55,213.12M,-0.83%
04-12-2009,5108.90,5131.70,5161.80,5081.85,207.47M,-0.44%
03-12-2009,5131.70,5124.55,5181.00,5106.60,225.73M,+0.16%
02-12-2009,5123.25,5122.75,5161.75,5111.75,284.76M,+0.02%
01-12-2009,5122.00,5039.70,5130.35,5038.85,301.88M,+1.77%
30-11-2009,5032.70,4942.25,5066.35,4942.25,299.57M,+1.84%
27-11-2009,4941.75,5005.05,5005.05,4806.70,304.96M,-1.27%
26-11-2009,5005.55,5116.45,5116.45,4986.05,250.07M,-2.01%
25-11-2009,5108.15,5091.55,5138.00,5078.35,185.17M,+0.35%
24-11-2009,5090.55,5105.00,5112.85,5053.50,201.32M,-0.25%
23-11-2009,5103.55,5052.95,5113.10,5052.10,193.88M,+1.01%
20-11-2009,5052.45,4988.75,5063.30,4932.80,289.28M,+1.27%
19-11-2009,4989.00,5043.95,5053.45,4963.70,286.20M,-1.30%
18-11-2009,5054.70,5061.50,5079.30,5041.65,204.35M,-0.15%
17-11-2009,5062.25,5058.95,5074.00,5010.15,211.03M,+0.08%
16-11-2009,5058.05,4996.50,5073.20,4994.00,218.55M,+1.18%
13-11-2009,4998.95,4952.35,5017.90,4942.65,217.42M,+0.93%
12-11-2009,4952.65,5004.40,5014.40,4924.75,282.05M,-1.03%
11-11-2009,5003.95,4882.30,5016.70,4870.05,251.12M,+2.50%
10-11-2009,4881.70,4898.90,4947.70,4860.10,273.28M,-0.34%
09-11-2009,4898.40,4796.15,4905.25,4789.90,242.56M,+2.13%
06-11-2009,4796.15,4767.50,4836.20,4764.85,279.50M,+0.64%
05-11-2009,4765.55,4711.65,4776.35,4610.60,337.19M,+1.16%
04-11-2009,4710.80,4567.30,4717.80,4565.00,342.88M,+3.22%
03-11-2009,4563.90,4712.25,4729.85,4538.50,319.39M,-3.14%
30-10-2009,4711.70,4751.10,4853.65,4687.50,321.18M,-0.82%
29-10-2009,4750.55,4826.10,4826.10,4738.40,354.05M,-1.57%
28-10-2009,4826.15,4846.55,4867.00,4784.10,291.61M,-0.42%
27-10-2009,4846.70,4970.55,4970.55,4829.50,324.13M,-2.50%
26-10-2009,4970.90,4997.15,5033.75,4961.35,201.76M,-0.52%
23-10-2009,4997.05,4986.55,5054.95,4983.25,223.34M,+0.17%
22-10-2009,4988.60,5063.35,5064.25,4968.45,219.15M,-1.48%
21-10-2009,5063.60,5114.85,5117.45,5051.65,206.63M,-0.99%
20-10-2009,5114.45,5145.60,5181.95,5102.65,199.62M,-0.53%
17-10-2009,5141.80,5159.35,5176.80,5124.25,41.29M,-0.01%
16-10-2009,5142.15,5108.65,5149.65,5093.20,208.18M,+0.65%
15-10-2009,5108.85,5118.55,5152.25,5077.10,258.10M,-0.18%
14-10-2009,5118.20,5054.35,5127.40,5054.35,243.36M,+1.27%
12-10-2009,5054.25,4945.45,5068.05,4945.45,187.30M,+2.21%
09-10-2009,4945.20,4993.00,5032.60,4934.55,215.44M,-1.14%
08-10-2009,5002.25,5011.25,5043.05,4971.75,294.68M,+0.33%
07-10-2009,4985.75,5031.70,5077.00,4972.95,266.22M,-0.83%
06-10-2009,5027.40,5003.65,5034.70,4921.05,367.28M,+0.48%
05-10-2009,5003.20,5076.05,5076.05,4991.95,239.34M,-1.58%
01-10-2009,5083.40,5087.20,5110.50,5057.05,224.76M,-0.01%
30-09-2009,5083.95,5007.65,5087.60,5004.35,184.79M,+1.54%
29-09-2009,5006.85,4959.15,5020.25,4959.10,174.80M,+0.97%
25-09-2009,4958.95,4985.10,4994.35,4931.25,179.96M,-0.55%
24-09-2009,4986.55,4977.15,5016.70,4904.05,266.93M,+0.33%
23-09-2009,4969.95,5019.95,5030.75,4957.05,213.35M,-1.00%
22-09-2009,5020.20,4977.10,5036.30,4977.10,189.01M,+0.89%
18-09-2009,4976.05,4963.95,4980.85,4931.90,222.10M,+0.21%
17-09-2009,4965.55,4958.55,5003.05,4944.15,270.02M,+0.14%
16-09-2009,4958.40,4894.65,4966.30,4894.65,240.10M,+1.36%
15-09-2009,4892.10,4808.35,4899.45,4808.35,215.33M,+1.74%
14-09-2009,4808.60,4830.35,4832.25,4786.25,168.56M,-0.43%
11-09-2009,4829.55,4819.40,4856.15,4791.55,236.39M,+0.21%
10-09-2009,4819.40,4814.35,4889.05,4807.90,235.71M,+0.11%
09-09-2009,4814.25,4804.90,4825.05,4783.50,239.16M,+0.19%
08-09-2009,4805.25,4782.85,4842.20,4782.65,310.69M,+0.47%
07-09-2009,4782.90,4682.40,4790.00,4679.30,243.16M,+2.19%
04-09-2009,4680.40,4608.70,4697.20,4580.35,243.56M,+1.89%
03-09-2009,4593.55,4608.75,4647.35,4581.05,245.96M,-0.32%
02-09-2009,4608.35,4624.00,4650.45,4576.60,265.75M,-0.37%
01-09-2009,4625.35,4662.20,4735.90,4600.65,332.64M,-0.79%
31-08-2009,4662.10,4730.85,4730.85,4635.00,355.95M,-1.48%
28-08-2009,4732.35,4688.40,4743.75,4651.40,285.80M,+0.94%
27-08-2009,4688.20,4679.00,4707.90,4645.15,231.00M,+0.16%
26-08-2009,4680.85,4659.45,4697.80,4659.10,208.84M,+0.46%
25-08-2009,4659.35,4641.65,4672.90,4582.50,249.00M,+0.36%
24-08-2009,4642.80,4536.95,4656.30,4536.95,207.90M,+2.52%
21-08-2009,4528.80,4453.45,4538.70,4400.90,185.70M,+1.69%
